"Date","Source","Site ID","POC","Daily Max 8-hour CO Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"04-22-2022","AQS","060850006","1","0.5","ppm","6","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"04-23-2022","AQS","060850006","1","0.5","ppm","6","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"04-24-2022","AQS","060850006","1","0.6","ppm","7","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"04-25-2022","AQS","060850006","1","0.6","ppm","7","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"04-26-2022","AQS","060850006","1","0.5","ppm","6","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"04-27-2022","AQS","060850006","1","0.5","ppm","6","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"04-28-2022","AQS","060850006","1","0.5","ppm","6","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"04-29-2022","AQS","060850006","1","0.6","ppm","7","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"04-30-2022","AQS","060850006","1","0.6","ppm","7","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"05-01-2022","AQS","060850006","1","0.5","ppm","6","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"05-02-2022","AQS","060850006","1","0.5","ppm","6","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"05-03-2022","AQS","060850006","1","0.7","ppm","8","San Jose - Knox Avenue","23","96.0000","42101","Carbon monoxide","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"05-04-2022","AQS","060850006","1","0.7","ppm","8","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"05-05-2022","AQS","060850006","1","0.6","ppm","7","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"05-06-2022","AQS","060850006","1","0.6","ppm","7","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"05-07-2022","AQS","060850006","1","0.5","ppm","6","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"05-08-2022","AQS","060850006","1","0.5","ppm","6","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"05-09-2022","AQS","060850006","1","0.6","ppm","7","San Jose - Knox Avenue","16","67.0000","42101","Carbon monoxide","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"05-10-2022","AQS","060850006","1","0.4","ppm","5","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"05-11-2022","AQS","060850006","1","0.4","ppm","5","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"05-12-2022","AQS","060850006","1","0.5","ppm","6","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"05-13-2022","AQS","060850006","1","0.5","ppm","6","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"05-14-2022","AQS","060850006","1","0.5","ppm","6","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"05-15-2022","AQS","060850006","1","0.5","ppm","6","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"05-16-2022","AQS","060850006","1","0.4","ppm","5","San Jose - Knox Avenue","17","71.0000","42101","Carbon monoxide","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"05-17-2022","AQS","060850006","1","0.5","ppm","6","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"05-18-2022","AQS","060850006","1","0.5","ppm","6","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"05-19-2022","AQS","060850006","1","0.5","ppm","6","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"05-20-2022","AQS","060850006","1","0.5","ppm","6","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"05-21-2022","AQS","060850006","1","0.6","ppm","7","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"05-22-2022","AQS","060850006","1","0.5","ppm","6","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"05-23-2022","AQS","060850006","1","0.5","ppm","6","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"05-24-2022","AQS","060850006","1","0.6","ppm","7","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"05-25-2022","AQS","060850006","1","0.7","ppm","8","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"05-26-2022","AQS","060850006","1","0.5","ppm","6","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"05-27-2022","AQS","060850006","1","0.5","ppm","6","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"05-28-2022","AQS","060850006","1","0.4","ppm","5","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"05-29-2022","AQS","060850006","1","0.4","ppm","5","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"05-30-2022","AQS","060850006","1","0.4","ppm","5","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"05-31-2022","AQS","060850006","1","0.5","ppm","6","San Jose - Knox Avenue","16","67.0000","42101","Carbon monoxide","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"06-01-2022","AQS","060850006","1","0.5","ppm","6","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"06-02-2022","AQS","060850006","1","0.5","ppm","6","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"06-03-2022","AQS","060850006","1","0.5","ppm","6","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"06-04-2022","AQS","060850006","1","0.5","ppm","6","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"06-05-2022","AQS","060850006","1","0.6","ppm","7","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"06-06-2022","AQS","060850006","1","0.5","ppm","6","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"06-07-2022","AQS","060850006","1","0.4","ppm","5","San Jose - Knox Avenue","20","83.0000","42101","Carbon monoxide","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"06-08-2022","AQS","060850006","1","0.4","ppm","5","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"06-09-2022","AQS","060850006","1","0.4","ppm","5","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"06-10-2022","AQS","060850006","1","0.6","ppm","7","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"06-11-2022","AQS","060850006","1","0.5","ppm","6","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"06-12-2022","AQS","060850006","1","0.4","ppm","5","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"06-13-2022","AQS","060850006","1","0.3","ppm","3","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"06-14-2022","AQS","060850006","1","0.4","ppm","5","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"06-15-2022","AQS","060850006","1","0.5","ppm","6","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"06-16-2022","AQS","060850006","1","0.3","ppm","3","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"06-17-2022","AQS","060850006","1","0.3","ppm","3","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"06-18-2022","AQS","060850006","1","0.3","ppm","3","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"06-19-2022","AQS","060850006","1","0.4","ppm","5","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"06-20-2022","AQS","060850006","1","0.5","ppm","6","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"06-21-2022","AQS","060850006","1","0.6","ppm","7","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"06-22-2022","AQS","060850006","1","0.5","ppm","6","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"06-23-2022","AQS","060850006","1","0.5","ppm","6","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"06-24-2022","AQS","060850006","1","0.5","ppm","6","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"06-25-2022","AQS","060850006","1","0.5","ppm","6","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"06-26-2022","AQS","060850006","1","0.5","ppm","6","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"06-27-2022","AQS","060850006","1","0.5","ppm","6","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"06-28-2022","AQS","060850006","1","0.4","ppm","5","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"06-29-2022","AQS","060850006","1","0.4","ppm","5","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"06-30-2022","AQS","060850006","1","0.4","ppm","5","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"07-01-2022","AQS","060850006","1","0.4","ppm","5","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"07-02-2022","AQS","060850006","1","0.4","ppm","5","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"07-03-2022","AQS","060850006","1","0.3","ppm","3","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"07-04-2022","AQS","060850006","1","0.4","ppm","5","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"07-05-2022","AQS","060850006","1","0.4","ppm","5","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"07-06-2022","AQS","060850006","1","0.4","ppm","5","San Jose - Knox Avenue","23","96.0000","42101","Carbon monoxide","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"07-07-2022","AQS","060850006","1","0.4","ppm","5","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"07-08-2022","AQS","060850006","1","0.4","ppm","5","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"07-09-2022","AQS","060850006","1","0.4","ppm","5","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"07-10-2022","AQS","060850006","1","0.5","ppm","6","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"07-11-2022","AQS","060850006","1","0.6","ppm","7","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"07-12-2022","AQS","060850006","1","0.5","ppm","6","San Jose - Knox Avenue","23","96.0000","42101","Carbon monoxide","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"07-13-2022","AQS","060850006","1","0.5","ppm","6","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"07-14-2022","AQS","060850006","1","0.4","ppm","5","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"07-15-2022","AQS","060850006","1","0.5","ppm","6","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"07-16-2022","AQS","060850006","1","0.5","ppm","6","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"07-17-2022","AQS","060850006","1","0.5","ppm","6","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"07-18-2022","AQS","060850006","1","0.5","ppm","6","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"07-19-2022","AQS","060850006","1","0.5","ppm","6","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"07-20-2022","AQS","060850006","1","0.4","ppm","5","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"07-21-2022","AQS","060850006","1","0.4","ppm","5","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"07-22-2022","AQS","060850006","1","0.4","ppm","5","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"07-23-2022","AQS","060850006","1","0.5","ppm","6","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"07-24-2022","AQS","060850006","1","0.4","ppm","5","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"07-25-2022","AQS","060850006","1","0.4","ppm","5","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"07-26-2022","AQS","060850006","1","0.4","ppm","5","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"07-27-2022","AQS","060850006","1","0.4","ppm","5","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"07-28-2022","AQS","060850006","1","0.4","ppm","5","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"07-29-2022","AQS","060850006","1","0.4","ppm","5","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"07-30-2022","AQS","060850006","1","0.4","ppm","5","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"07-31-2022","AQS","060850006","1","0.4","ppm","5","San Jose - Knox Avenue","24","100.0000","42101","Carbon monoxide","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"08-01-2022","AQS","060850006","1","0.4","ppm","5","San Jose - Knox Avenue","2","8.0000","42101","Carbon monoxide","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"01-01-2022","AQS","060950004","1","1.4","ppm","16","Vallejo","18","75.0000","42101","Carbon monoxide","46700","Vallejo-Fairfield, CA","06","California","095","Solano","38.102507","-122.237976"
"01-02-2022","AQS","060950004","1","0.7","ppm","8","Vallejo","24","100.0000","42101","Carbon monoxide","46700","Vallejo-Fairfield, CA","06","California","095","Solano","38.102507","-122.237976"
"01-03-2022","AQS","060950004","1","0.7","ppm","8","Vallejo","24","100.0000","42101","Carbon monoxide","46700","Vallejo-Fairfield, CA","06","California","095","Solano","38.102507","-122.237976"
"01-04-2022","AQS","060950004","1","0.6","ppm","7","Vallejo","24","100.0000","42101","Carbon monoxide","46700","Vallejo-Fairfield, CA","06","California","095","Solano","38.102507","-122.237976"
"01-05-2022","AQS","060950004","1","0.7","ppm","8","Vallejo","24","100.0000","42101","Carbon monoxide","46700","Vallejo-Fairfield, CA","06","California","095","Solano","38.102507","-122.237976"
"01-06-2022","AQS","060950004","1","0.7","ppm","8","Vallejo","24","100.0000","42101","Carbon monoxide","46700","Vallejo-Fairfield, CA","06","California","095","Solano","38.102507","-122.237976"
"01-07-2022","AQS","060950004","1","0.7","ppm","8","Vallejo","24","100.0000","42101","Carbon monoxide","46700","Vallejo-Fairfield, CA","06","California","095","Solano","38.102507","-122.237976"
"01-08-2022","AQS","060950004","1","0.6","ppm","7","Vallejo","24","100.0000","42101","Carbon monoxide","46700","Vallejo-Fairfield, CA","06","California","095","Solano","38.102507","-122.237976"
"01-09-2022","AQS","060950004","1","0.6","ppm","7","Vallejo","24","100.0000","42101","Carbon monoxide","46700","Vallejo-Fairfield, CA","06","California","095","Solano","38.102507","-122.237976"
"01-10-2022","AQS","060950004","1","0.6","ppm","7","Vallejo","24","100.0000","42101","Carbon monoxide","46700","Vallejo-Fairfield, CA","06","California","095","Solano","38.102507","-122.237976"
"01-11-2022","AQS","060950004","1","1.1","ppm","13","Vallejo","24","100.0000","42101","Carbon monoxide","46700","Vallejo-Fairfield, CA","06","California","095","Solano","38.102507","-122.237976"
"01-12-2022","AQS","060950004","1","0.6","ppm","7","Vallejo","24","100.0000","42101","Carbon monoxide","46700","Vallejo-Fairfield, CA","06","California","095","Solano","38.102507","-122.237976"
"01-13-2022","AQS","060950004","1","1.1","ppm","13","Vallejo","24","100.0000","42101","Carbon monoxide","46700","Vallejo-Fairfield, CA","06","California","095","Solano","38.102507","-122.237976"
"01-14-2022","AQS","060950004","1","1","ppm","11","Vallejo","24","100.0000","42101","Carbon monoxide","46700","Vallejo-Fairfield, CA","06","California","095","Solano","38.102507","-122.237976"
"01-15-2022","AQS","060950004","1","1","ppm","11","Vallejo","24","100.0000","42101","Carbon monoxide","46700","Vallejo-Fairfield, CA","06","California","095","Solano","38.102507","-122.237976"
"01-16-2022","AQS","060950004","1","1.3","ppm","15","Vallejo","24","100.0000","42101","Carbon monoxide","46700","Vallejo-Fairfield, CA","06","California","095","Solano","38.102507","-122.237976"
"01-17-2022","AQS","060950004","1","1.2","ppm","14","Vallejo","24","100.0000","42101","Carbon monoxide","46700","Vallejo-Fairfield, CA","06","California","095","Solano","38.102507","-122.237976"
"01-18-2022","AQS","060950004","1","1.4","ppm","16","Vallejo","24","100.0000","42101","Carbon monoxide","46700","Vallejo-Fairfield, CA","06","California","095","Solano","38.102507","-122.237976"
"01-19-2022","AQS","060950004","1","1","ppm","11","Vallejo","24","100.0000","42101","Carbon monoxide","46700","Vallejo-Fairfield, CA","06","California","095","Solano","38.102507","-122.237976"
"01-20-2022","AQS","060950004","1","1.2","ppm","14","Vallejo","24","100.0000","42101","Carbon monoxide","46700","Vallejo-Fairfield, CA","06","California","095","Solano","38.102507","-122.237976"
"01-21-2022","AQS","060950004","1","1.1","ppm","13","Vallejo","24","100.0000","42101","Carbon monoxide","46700","Vallejo-Fairfield, CA","06","California","095","Solano","38.102507","-122.237976"
"01-22-2022","AQS","060950004","1","0.6","ppm","7","Vallejo","24","100.0000","42101","Carbon monoxide","46700","Vallejo-Fairfield, CA","06","California","095","Solano","38.102507","-122.237976"
"01-23-2022","AQS","060950004","1","1.1","ppm","13","Vallejo","24","100.0000","42101","Carbon monoxide","46700","Vallejo-Fairfield, CA","06","California","095","Solano","38.102507","-122.237976"
"01-24-2022","AQS","060950004","1","1.3","ppm","15","Vallejo","17","71.0000","42101","Carbon monoxide","46700","Vallejo-Fairfield, CA","06","California","095","Solano","38.102507","-122.237976"
"01-25-2022","AQS","060950004","1","1.2","ppm","14","Vallejo","24","100.0000","42101","Carbon monoxide","46700","Vallejo-Fairfield, CA","06","California","095","Solano","38.102507","-122.237976"
"01-26-2022","AQS","060950004","1","0.8","ppm","9","Vallejo","24","100.0000","42101","Carbon monoxide","46700","Vallejo-Fairfield, CA","06","California","095","Solano","38.102507","-122.237976"
